id,neighbourhood,neighbourhood_group,latitude,longitude,dist_km_sol,dist_km_airport
376,Carabanchel,Carabanchel,40.39384,-3.72323,4.198602,17.634370999999987
377,Justicia,Centro,40.42184,-3.69861,2.623076,13.397111000000017
379,Centro,Centro,40.41189,-3.70639,1.235651,14.671420000000015
380,Retiro,Retiro,40.40802,-3.68451,3.535825,13.732147000000015
381,Centro,Centro,40.42132,-3.69977,2.692984,13.467019000000017
382,Cortes,Centro,40.41091,-3.69481,2.063953,14.038777000000016
383,Justicia,Centro,40.42329,-3.69624,2.985575,13.274439000000015
384,Palacio,Centro,40.42041,-3.70874,1.307754,14.138335000000014
385,Centro,Centro,40.42609,-3.70399,2.51275,13.785426000000014
386,La Latina,Centro,40.411,-3.70493,1.631093,14.89912600000002
387,Palacio,Centro,40.41991,-3.71037,1.4727590000000002,14.303340000000016
388,San Blas,San Blas - Canillejas,40.44163,-3.63629,8.180224000000003,7.875463999999997
389,Centro,Centro,40.41023,-3.69755,2.3073560000000004,14.282806000000017
390,Chamberí,Chamberí,40.43611,-3.69688,3.583756,12.79010400000001
391,Centro,Centro,40.42571,-3.70393,2.157411,13.846694000000015
392,Barajas,Barajas,40.46906,-3.58387,14.009526999999997,1.948222
393,Puente de Vallecas,Puente de Vallecas,40.39791,-3.6689,4.687684999999999,13.458793000000016
394,Centro,Centro,40.42011,-3.7071,1.1786660000000002,14.118589000000014
395,Argüelles,Moncloa - Aravaca,40.42698,-3.71473,2.3605069999999992,14.669480000000014
396,Retiro,Retiro,40.40764,-3.68445,3.579732999999999,13.776055000000015
397,Jerónimos,Retiro,40.40785,-3.68407,3.535825,13.732147000000015
398,Tetuán,Moncloa - Aravaca,40.44802,-3.70885,4.561964999999999,14.121684000000013
399,Salamanca,Salamanca,40.42306,-3.68651,3.4530289999999986,12.36103100000001
400,Centro,Centro,40.41707,-3.70881,0.687813,14.592291000000015
401,Centro,Centro,40.41939,-3.70104,2.234712,13.505086000000018
402,Ciudad Lineal,Ciudad Lineal,40.44942,-3.65986,8.313210000000003,9.379921000000008
403,Moratalaz,Moratalaz,40.40538,-3.65036,6.691288000000001,12.006544000000002
404,Sol,Centro,40.42007,-3.70679,1.4586130000000002,13.896649000000016
405,La Latina,Centro,40.4091,-3.70828,1.549772,14.985541000000016
406,Malasaña,Centro,40.42296,-3.70442,2.016208,14.142660000000014
407,Centro,Centro,40.41872,-3.70047,2.110773,13.381147000000016
408,Sol,Centro,40.41878,-3.70126,2.30562,13.575994000000016
409,Centro,Centro,40.42918,-3.70898,2.471234,14.054395000000016
410,Cortes,Centro,40.41403,-3.70121,1.4721150000000005,13.83610800000002
411,San Blas,San Blas - Canillejas,40.44366,-3.57361,15.082430999999994,6.454477999999999
412,Centro,Centro,40.41433,-3.70161,1.4721150000000005,13.83610800000002
413,Palacio,Centro,40.40994,-3.71037,1.6772099999999996,15.112979000000012
414,Palos do Moguer,Arganzuela,40.40306,-3.69702,2.703673,15.226466000000014
415,Embajadores,Centro,40.40865,-3.70196,1.924442,14.950541000000015
416,Embajadores,Centro,40.41103,-3.70248,1.7527369999999998,14.542409000000012
417,Centro,Centro,40.42153,-3.71095,1.5815810000000003,14.412162000000016
418,Embajadores,Centro,40.40982,-3.70326,1.7085249999999998,15.076238000000016
419,Centro,Centro,40.42826,-3.70392,2.3883619999999994,13.902049000000018
420,Embajadores,Centro,40.40849,-3.6996,2.5992930000000003,14.574743000000014
421,Chamberí,Chamberí,40.43402,-3.69474,3.787626999999999,12.822434000000008
422,Malasaña,Centro,40.42336,-3.70875,1.768577,14.459907000000014
423,San Blas,San Blas - Canillejas,40.44618,-3.63502,8.618721000000003,7.274692999999997
424,Centro,Centro,40.41502,-3.69943,2.1598399999999995,13.584231000000017
425,Arganzuela,Arganzuela,40.40226,-3.70319,2.454028,15.475841000000012
426,Salamanca,Salamanca,40.42905,-3.66996,5.032003000000001,10.662187000000005
427,Lista,Salamanca,40.43075,-3.6718,5.071434000000001,10.964838000000007
428,Salamanca,Salamanca,40.42444,-3.67326,4.428036,10.953437000000006
429,Goya,Salamanca,40.42611,-3.67831,4.221903999999999,11.34981400000001
430,Centro,Centro,40.42128,-3.70825,1.393175,14.091238000000017
431,Chamberí,Chamberí,40.43834,-3.71182,3.763411,13.755522000000008
432,Lista,Salamanca,40.43008,-3.67193,4.930922000000002,10.823627000000004
433,Salamanca,Salamanca,40.43047,-3.67194,5.071434000000001,10.964838000000007
434,Salamanca,Salamanca,40.43464,-3.6717,5.549775000000001,10.960684000000008
435,Salamanca,Salamanca,40.43393,-3.66991,5.472710000000002,10.702245000000008
436,Malasaña,Centro,40.42452,-3.7042,2.413148,14.057348000000015
437,Recoletos,Salamanca,40.42306,-3.68672,3.285896999999999,12.22688300000001
438,Centro,Centro,40.42719,-3.69986,2.637081,13.487510000000013
439,Carabanchel,Carabanchel,40.39465,-3.70818,4.095441,17.367064999999982
440,Aluche,Latina,40.40701,-3.74108,3.9303209999999993,17.69541899999999
441,Recoletos,Salamanca,40.42142,-3.68721,3.336427,12.374735000000012
442,Centro,Centro,40.41428,-3.70291,2.130091,13.893347000000016
443,Centro,Centro,40.41426,-3.70151,1.4721150000000005,13.83610800000002
444,Salamanca,Salamanca,40.42211,-3.6873,3.365338,12.30632400000001
445,Justicia,Centro,40.42342,-3.69841,2.679055,13.230223000000016
446,Chamartín,Chamartín,40.47115,-3.68601,7.845031000000002,12.114500000000003
447,Legazpi,Arganzuela,40.38596,-3.68654,5.0040130000000005,16.04488800000001
448,Pacifico,Retiro,40.40409,-3.67429,4.129623,13.219936000000017
449,Palacio,Centro,40.41846,-3.71208,1.699665,14.530246000000014
450,Barajas,Barajas,40.45251,-3.59327,12.153076999999993,3.5222640000000003
451,Centro,Centro,40.40854,-3.69879,2.817845,15.187056000000014
452,Palacio,Centro,40.42013,-3.70589,1.4442420000000005,13.882278000000015
453,Sol,Centro,40.41871,-3.70505,1.817727,13.862315000000017
454,Centro,Centro,40.42116,-3.70725,1.476244,14.008169000000017
455,Centro,Centro,40.41436,-3.6996,1.871937,13.807945000000014
456,Centro,Centro,40.42206,-3.70492,1.7880079999999998,13.960791000000016
457,Puente de Vallecas,Puente de Vallecas,40.38847,-3.64333,7.465021000000001,12.832545
458,Goya,Salamanca,40.42503,-3.6793,4.095484,11.34140600000001
459,Malasaña,Centro,40.4211,-3.7027,1.838564,13.730322000000015
460,Retiro,Retiro,40.41828,-3.67581,4.297928,11.811584000000009
461,Palos do Moguer,Arganzuela,40.40509,-3.69524,2.995402999999999,14.682288000000016
462,Sol,Centro,40.41734,-3.70402,2.074634,13.943421000000017
463,Centro,Centro,40.4157,-3.7037,0.104131,14.106658000000015
464,Malasaña,Centro,40.42434,-3.70109,2.273739999999999,13.484957000000014
465,Cortes,Centro,40.41131,-3.69631,1.853277,14.069965000000018
466,Arganzuela,Arganzuela,40.40512,-3.69263,2.947617,14.473638000000014
467,Centro,Centro,40.41949,-3.71216,1.590839,14.421420000000015
468,Recoletos,Salamanca,40.42711,-3.68363,3.947005999999999,11.885802000000009
469,Arganzuela,Arganzuela,40.40223,-3.69986,2.4973020000000004,15.516749000000011
470,Sol,Centro,40.41548,-3.70513,0.192046,14.194573000000014
471,Centro,Centro,40.42454,-3.70464,2.413148,14.057348000000015
472,Centro,Centro,40.41326,-3.7066,1.200616,14.376883000000015
473,Malasaña,Centro,40.42618,-3.70203,2.462796,13.683861000000014
474,Aluche,Latina,40.40699,-3.74025,3.851072999999999,17.616170999999987
475,Chamberí,Chamberí,40.43125,-3.71374,2.742822,14.478538000000016
476,Aluche,Latina,40.4004,-3.74558,4.972334999999999,18.737432999999985
477,Centro,Centro,40.42763,-3.70682,2.105988,14.078027000000016
478,Centro,Centro,40.41527,-3.70704,0.815169,14.771158000000018
479,Trafalgar,Chamberí,40.42967,-3.70134,2.760377,13.312089000000014
480,Retiro,Retiro,40.41826,-3.69021,2.63306,12.80099500000001
481,Malasaña,Centro,40.42515,-3.71138,2.399453999999999,14.675612000000015
482,Centro,Centro,40.40773,-3.69466,2.695864,14.964051000000014
483,Chamberí,Chamberí,40.43348,-3.70365,2.875631999999999,13.47877500000001
484,Justicia,Centro,40.42688,-3.70002,2.568503,13.418932000000016
485,Chamberí,Chamberí,40.43015,-3.70194,2.8746339999999995,13.426346000000017
486,Chamberí,Chamberí,40.43184,-3.70139,2.966241999999999,13.646325000000015
487,Puente de Vallecas,Puente de Vallecas,40.40135,-3.6634,5.523585999999999,12.73689200000001
488,Tetuán,Tetuán,40.45298,-3.69343,5.927346000000004,12.559842000000003
489,Embajadores,Centro,40.41315,-3.70307,1.6350680000000002,14.371391000000012
490,Ciudad Lineal,Ciudad Lineal,40.42116,-3.65296,6.195745000000001,10.237890000000007
491,Centro,Centro,40.41147,-3.69875,2.05537,14.356002000000014
493,Cortes,Centro,40.41134,-3.69581,2.25305,13.87841200000002
494,Fuencarral-el Pardo,Fuencarral - El Pardo,40.47945,-3.69998,8.762657,13.046954000000005
495,Centro,Centro,40.41183,-3.70539,1.4030380000000002,14.838807000000015
496,Embajadores,Centro,40.40818,-3.70896,1.6774119999999997,15.113181000000017
497,Justicia,Centro,40.42174,-3.69865,2.623076,13.397111000000017
498,Malasaña,Centro,40.42477,-3.70149,2.395338,13.814096000000015
499,Hortaleza,Hortaleza,40.48822,-3.65639,11.976755999999996,9.338731000000005
500,Gaztambide,Chamberí,40.43276,-3.71409,3.041953,14.641598000000007
501,Gaztambide,Chamberí,40.4367,-3.7153,3.350439,14.57973000000001
502,Centro,Centro,40.41279,-3.71222,1.3792679999999995,15.093780000000017
503,Centro,Centro,40.41699,-3.70657,1.1986280000000002,14.635327000000016
504,Barajas,Barajas,40.47606,-3.57618,15.472284999999994,2.053134
505,Ibiza,Retiro,40.41798,-3.67604,4.313998,11.82765400000001
507,Cortes,Centro,40.41631,-3.70077,1.859518,13.622774000000016
508,Usera,Usera,40.36669,-3.68732,7.302286999999999,17.659899999999993
509,Recoletos,Salamanca,40.42928,-3.68684,3.8090349999999993,12.01286600000001
510,Centro,Centro,40.40904,-3.7026,1.866241,14.89234000000002
511,Centro,Centro,40.41011,-3.7054,1.464803,14.900572000000018
512,Rios Rosas,Chamberí,40.44403,-3.69623,4.510692999999999,13.01854800000001
513,Chamberí,Chamberí,40.4364,-3.70747,3.332184,13.943707000000009
514,Centro,Centro,40.40921,-3.69803,2.817845,15.187056000000014
515,Palacio,Centro,40.41872,-3.70999,1.4932290000000004,14.422936000000016
516,Justicia,Centro,40.42358,-3.69725,2.979516,13.268380000000016
517,Gaztambide,Chamberí,40.43822,-3.71252,3.458639,14.04776500000001
518,Malasaña,Centro,40.42561,-3.70298,2.2692589999999995,13.913459000000016
519,Centro,Centro,40.42184,-3.70377,1.909432,14.082215000000016
520,Malasaña,Centro,40.42703,-3.70322,2.448277,13.720953000000016
521,Valdeacederas,Tetuán,40.46393,-3.69692,6.371404000000004,12.663174000000003
522,Centro,Centro,40.41483,-3.69511,2.3667940000000005,13.861988000000016
524,Centro,Centro,40.42185,-3.7033,1.909432,14.082215000000016
525,Almagro,Chamberí,40.43846,-3.69906,3.906856,12.75654800000001
526,Salamanca,Salamanca,40.42754,-3.68515,3.847600999999999,12.070140000000007
527,Malasaña,Centro,40.4241,-3.70094,2.2630699999999995,13.540814000000015
528,Centro,Centro,40.40938,-3.70144,2.111381,14.623732000000016
529,Centro,Centro,40.41134,-3.70857,1.2789090000000003,14.714678000000015
530,Centro,Centro,40.41262,-3.70647,1.200616,14.376883000000015
531,Embajadores,Centro,40.41325,-3.70553,1.471222,14.251897000000016
532,Recoletos,Salamanca,40.42756,-3.68595,3.752358999999999,12.070267000000008
533,La Chopera,Arganzuela,40.39855,-3.69938,3.073121,15.568382000000012
534,Centro,Centro,40.41833,-3.70632,1.054372,14.491071000000014
535,Justicia,Centro,40.41999,-3.69799,2.200597,13.247501000000014
536,Centro,Centro,40.40858,-3.7061,1.6947979999999998,15.130567000000015
537,Centro,Centro,40.41205,-3.69685,2.035696,13.863167000000017
538,Ciudad Lineal,Ciudad Lineal,40.43352,-3.65528,6.231468000000001,9.245440000000004
539,La Latina,Centro,40.41106,-3.70906,1.3439290000000004,14.77969800000002
540,Centro,Centro,40.42204,-3.71098,1.6749170000000002,14.489698000000017
541,Puente de Vallecas,Puente de Vallecas,40.40251,-3.66524,5.29921,13.083724000000016
542,Centro,Centro,40.42377,-3.69994,2.214143,13.489150000000016
543,Justicia,Centro,40.42551,-3.69706,2.642673,13.086377000000017
544,Justicia,Centro,40.42557,-3.7011,2.3445759999999995,13.611281000000014
545,Centro,Centro,40.41685,-3.70741,0.446113,14.448640000000012
547,Embajadores,Centro,40.4086,-3.70187,1.924442,14.950541000000015
548,Trafalgar,Chamberí,40.43528,-3.70275,3.074005,13.44397700000001
549,Chamberí,Chamberí,40.43611,-3.69977,3.65067,13.080605000000013
550,Centro,Centro,40.41179,-3.69813,1.717799,14.068837000000018
551,Chamberí,Chamberí,40.43228,-3.70025,3.253857,13.313551000000016
552,Centro,Centro,40.40917,-3.69656,2.184169,14.159619000000014
553,Embajadores,Centro,40.40857,-3.69901,2.817845,15.187056000000014
554,Ciudad Lineal,Ciudad Lineal,40.43275,-3.65347,6.283941000000001,8.978399000000003
555,Recoletos,Salamanca,40.42047,-3.69138,2.781769,12.937066000000014
556,Almagro,Chamberí,40.43689,-3.69969,3.906379,12.940614000000012
557,Centro,Centro,40.40941,-3.70408,1.7085249999999998,15.076238000000016
558,Centro,Centro,40.41212,-3.69487,2.176744,14.01720000000002
559,Embajadores,Centro,40.40956,-3.69957,2.500317,14.475767000000014
560,Gaztambide,Chamberí,40.43581,-3.71341,3.1992799999999995,14.304921000000007
561,Chamberí,Chamberí,40.43863,-3.71372,3.711465,14.008981000000013
562,Chamberí,Chamberí,40.43391,-3.70335,2.875631999999999,13.47877500000001
563,Villaverde,Villaverde,40.34933,-3.70395,9.24518,19.771052999999988
564,Prosperidad,Chamartín,40.44067,-3.6708,6.446913000000002,11.000075000000008
565,Centro,Centro,40.42083,-3.70926,1.350271,14.180852000000014
566,Centro,Centro,40.42169,-3.70503,1.721597,13.894380000000016
567,Villaverde,Villaverde,40.35465,-3.69078,8.629246000000002,18.50336
568,Centro,Centro,40.41168,-3.69625,1.904357,13.93177100000002
569,Sol,Centro,40.42013,-3.70219,1.7843119999999997,13.565672000000015
570,Pacifico,Retiro,40.40668,-3.67884,3.874644,13.412854000000014
571,Centro,Centro,40.41741,-3.70784,1.13735,14.574049000000011
572,Carabanchel,Carabanchel,40.39618,-3.7156,3.6017559999999995,17.037524999999995
573,Embajadores,Centro,40.40824,-3.7027,2.14183,14.93543100000002
574,Retiro,Retiro,40.41799,-3.67557,4.313998,11.82765400000001
575,Arganzuela,Arganzuela,40.40334,-3.6948,2.8121210000000003,15.047060000000016
576,Delicias,Arganzuela,40.39166,-3.69412,3.9649069999999993,16.061531000000006
577,Puente de Vallecas,Puente de Vallecas,40.39867,-3.6672,4.902197999999999,13.565986000000017
578,Centro,Centro,40.40926,-3.69565,2.9043140000000003,15.271212000000014
579,Centro,Centro,40.41805,-3.70352,2.074634,13.943421000000017
580,Sol,Centro,40.41472,-3.7054,1.2594690000000002,14.757386000000016
581,Centro,Centro,40.41166,-3.69431,2.176744,14.01720000000002
582,Justicia,Centro,40.42119,-3.69916,2.623076,13.397111000000017
583,Centro,Centro,40.42374,-3.70906,1.768577,14.459907000000014
584,Centro,Centro,40.41437,-3.70004,1.568764,13.932757000000016
585,Rios Rosas,Chamberí,40.43942,-3.69415,4.155086,12.728932000000007
586,Delicias,Arganzuela,40.39149,-3.6904,4.176463,16.101561000000004
587,Centro,Centro,40.42435,-3.7092,2.143811,14.457842000000015
588,Centro,Centro,40.42075,-3.69917,2.38296,13.429864000000016
589,Sol,Centro,40.4166,-3.70349,0.0,14.210789000000016
590,Centro,Centro,40.41506,-3.70864,0.815169,14.771158000000018
592,Palos do Moguer,Arganzuela,40.40373,-3.69503,2.8477079999999995,15.106471000000017
593,Arganzuela,Arganzuela,40.39552,-3.69446,3.623795,15.487504000000012
594,Palacio,Centro,40.41219,-3.71236,1.345418,15.059930000000016
595,Centro,Centro,40.40805,-3.70291,2.14183,14.93543100000002
596,Chamberí,Chamberí,40.42966,-3.70096,2.844101,13.228365000000016
597,Delicias,Arganzuela,40.39923,-3.69626,3.000322,15.375369000000012
598,Arganzuela,Arganzuela,40.39841,-3.69538,3.295336,15.300653000000011
599,Centro,Centro,40.42251,-3.71165,1.6520910000000004,14.466872000000016
600,Centro,Centro,40.41746,-3.70763,0.927164,14.363863000000016
601,Sol,Centro,40.4167,-3.70371,0.0,14.210789000000016
602,Palacio,Centro,40.42217,-3.70963,1.5766940000000005,14.274757000000015
603,Centro,Centro,40.42711,-3.70406,2.448277,13.720953000000016
604,Chamberí,Chamberí,40.43934,-3.69867,4.114219,12.96391100000001
605,Ciudad Lineal,Ciudad Lineal,40.44791,-3.6611,8.583303000000003,10.149766000000003
606,Centro,Centro,40.41353,-3.70775,1.0646589999999998,14.500428000000014
607,Centro,Centro,40.41848,-3.69883,2.031835,13.540580000000016
608,Vicálvaro,Vicálvaro,40.40209,-3.60533,10.739991000000003,9.430597000000006
609,Centro,Centro,40.41318,-3.69622,2.074808,13.902279000000016
610,Cortes,Centro,40.41564,-3.70107,1.904294,13.667550000000018
611,Arganzuela,Arganzuela,40.40562,-3.69461,2.995402999999999,14.682288000000016
612,Malasaña,Centro,40.42303,-3.70263,1.9492,14.121983000000014
613,Justicia,Centro,40.42416,-3.69889,2.404091999999999,13.365771000000011
614,Hortaleza,Hortaleza,40.49302,-3.65469,12.600205,10.059426000000004
615,Salamanca,Salamanca,40.42969,-3.67649,4.75753,11.199834000000006
616,Cuatro Caminos,Tetuán,40.45107,-3.69502,5.272909000000001,12.727915000000005
617,La Latina,Centro,40.4129,-3.70973,1.550909,14.986678000000014
618,Palacio,Centro,40.41638,-3.71031,1.085552,15.088079000000016
619,Centro,Centro,40.42033,-3.70099,2.448604,13.495508000000015
620,La Latina,Centro,40.41052,-3.70624,1.3775030000000004,14.81327200000002
621,Centro,Centro,40.41015,-3.70313,1.83484,14.624512000000015
622,Centro,Centro,40.41856,-3.69925,2.153895,13.424269000000017
623,Embajadores,Centro,40.41082,-3.70147,1.911867,14.701539000000016
624,Chamberí,Chamberí,40.43074,-3.71163,3.0212189999999994,14.604471000000007
625,Justicia,Centro,40.42748,-3.70142,2.5369199999999994,13.588116000000012
626,Chamartín,Chamartín,40.46318,-3.68139,7.638675000000004,11.470543000000005
627,Chamberí,Chamberí,40.43944,-3.69843,4.114219,12.96391100000001
628,Cuatro Caminos,Tetuán,40.44817,-3.70294,4.602119,13.880629000000008
629,Sol,Centro,40.41532,-3.70776,0.815169,14.771158000000018
630,Embajadores,Centro,40.40791,-3.7051,1.843528,15.279297000000014
631,Malasaña,Centro,40.42255,-3.70326,1.909432,14.082215000000016
632,Centro,Centro,40.42037,-3.70069,2.448604,13.495508000000015
633,Malasaña,Centro,40.4236,-3.70258,2.043804,14.052046000000017
634,Centro,Centro,40.41509,-3.70691,1.1877480000000002,14.685665000000016
635,Malasaña,Centro,40.42133,-3.7042,1.67399,13.846773000000017
636,Centro,Centro,40.41096,-3.70172,1.810465,14.469394000000015
637,Centro,Centro,40.42758,-3.7093,2.398868999999999,14.189883000000012
638,El Viso,Chamartín,40.44104,-3.68237,5.359925000000001,11.749421000000003
639,Centro,Centro,40.41726,-3.69907,2.114258,13.294174000000018
640,Palacio,Centro,40.41595,-3.71152,0.903283,14.905810000000017
641,Ciudad Lineal,Ciudad Lineal,40.42287,-3.65288,6.666724000000001,10.140845000000006
642,La Latina,Centro,40.4104,-3.71093,1.5366,14.972369000000016
643,Palacio,Centro,40.42064,-3.71062,1.6461110000000003,14.476692000000014
644,Chamberí,Chamberí,40.44365,-3.69982,4.297135999999999,13.57100200000001
